Segment            Xf       Yf     Ztop     Zbot         Width   strike     dip      Rake     U.ss     U.ds     U.te       U.tot  Length   d1/d2   Afac    Area                                         
GF  1 4 110 3  178.283  -40.071    4.000    4.500    5.434  197.691    5.280    0.000    0.000    0.000    0.000    0.000    5.164    0.000    0.981   27.534
GF  1 4 110 4  178.230  -40.042    4.500    5.000    5.434  198.649    5.280    0.000    0.000    0.000    0.000    0.000    5.139    0.000    0.987   27.555
GF  1 4 110 5  178.178  -40.013    5.000    5.500    5.434  199.607    5.280    0.000    0.000    0.000    0.000    0.000    5.115    0.000    0.992   27.575
GF  1 4 110 6  178.125  -39.983    5.500    6.000    5.434  200.565    5.280    0.000    0.000    0.000    0.000    0.000    5.092    0.000    0.997   27.596
GF  1 4 111 1  178.372  -40.175    3.000    3.500    5.535  195.775    5.183    0.000    0.000    0.000    0.000    0.000    5.219    0.000    0.966   27.912
GF  1 4 111 2  178.318  -40.145    3.500    4.000    5.535  196.733    5.183    0.000    0.000    0.000    0.000    0.000    5.191    0.000    0.972   27.933
GF  1 4 111 3  178.264  -40.115    4.000    4.500    5.535  197.691    5.183    0.000    0.000    0.000    0.000    0.000    5.164    0.000    0.978   27.954
GF  1 4 111 4  178.211  -40.086    4.500    5.000    5.535  198.649    5.183    0.000    0.000    0.000    0.000    0.000    5.138    0.000    0.984   27.975
GF  1 4 111 5  178.157  -40.056    5.000    5.500    5.535  199.607    5.183    0.000    0.000    0.000    0.000    0.000    5.114    0.000    0.989   27.996
GF  1 4 111 6  178.104  -40.026    5.500    6.000    5.535  200.565    5.183    0.000    0.000    0.000    0.000    0.000    5.092    0.000    0.994   28.017
GF  1 5 1 1 1  178.355  -40.220    3.000    3.500    5.687  207.436    5.044    0.000    0.000    0.000    0.000    0.000    5.286    0.000    0.998   30.003
GF  1 5 1 1 2  178.300  -40.190    3.500    4.000    5.687  207.456    5.044    0.000    0.000    0.000    0.000    0.000    5.277    0.000    0.998   29.962
GF  1 5 1 1 3  178.246  -40.159    4.000    4.500    5.687  207.475    5.044    0.000    0.000    0.000    0.000    0.000    5.267    0.000    0.999   29.922
GF  1 5 1 1 4  178.191  -40.129    4.500    5.000    5.687  207.495    5.044    0.000    0.000    0.000    0.000    0.000    5.258    0.000    0.999   29.881
GF  1 5 1 1 5  178.137  -40.099    5.000    5.500    5.687  207.515    5.044    0.000    0.000    0.000    0.000    0.000    5.249    0.000    1.000   29.840
GF  1 5 1 1 6  178.082  -40.069    5.500    6.000    5.687  207.535    5.044    0.000    0.000    0.000    0.000    0.000    5.240    0.000    1.000   29.800
GF  1 5 1 2 1  178.326  -40.262    3.000    3.500    5.688  207.436    5.043    0.000    0.000    0.000    0.000    0.000    5.285    0.000    0.998   29.988
GF  1 5 1 2 2  178.271  -40.232    3.500    4.000    5.688  207.456    5.043    0.000    0.000    0.000    0.000    0.000    5.276    0.000    0.998   29.948
GF  1 5 1 2 3  178.217  -40.201    4.000    4.500    5.688  207.475    5.043    0.000    0.000    0.000    0.000    0.000    5.267    0.000    0.998   29.907
GF  1 5 1 2 4  178.162  -40.171    4.500    5.000    5.688  207.495    5.043    0.000    0.000    0.000    0.000    0.000    5.258    0.000    0.999   29.867
GF  1 5 1 2 5  178.108  -40.141    5.000    5.500    5.688  207.515    5.043    0.000    0.000    0.000    0.000    0.000    5.248    0.000    0.999   29.826
GF  1 5 1 2 6  178.054  -40.110    5.500    6.000    5.688  207.535    5.043    0.000    0.000    0.000    0.000    0.000    5.239    0.000    0.999   29.786
